"Settlement Date","TI","Total Demand"
"05/22/2016","19","12,790.060"
"05/22/2016","20","12,909.560"
"05/22/2016","21","13,235.000"
"05/22/2016","22","12,695.000"
"05/22/2016","23","11,528.880"
"05/22/2016","24","10,373.930"
"05/23/2016","01","9,813.820"
"05/23/2016","02","9,428.320"
"05/23/2016","03","9,542.980"
"05/23/2016","04","9,767.400"
"05/23/2016","05","9,858.330"
"05/23/2016","06","10,464.600"
"05/23/2016","07","11,695.220"
"05/23/2016","08","12,853.410"
"05/23/2016","09","13,243.220"
"05/23/2016","10","13,481.360"
"05/23/2016","11","13,731.460"
"05/23/2016","12","13,889.850"
"05/23/2016","13","14,007.870"
"05/23/2016","14","14,209.520"
"05/23/2016","15","14,228.630"
"05/23/2016","16","14,341.120"
"05/23/2016","17","14,480.880"
"05/23/2016","18","14,556.260"
"05/23/2016","19","14,508.120"
"05/23/2016","20","14,473.110"
"05/23/2016","21","14,661.510"
"05/23/2016","22","13,872.720"
"05/23/2016","23","12,415.660"
"05/23/2016","24","11,105.700"
"05/24/2016","01","10,447.030"
"05/24/2016","02","10,247.690"
"05/24/2016","03","10,267.290"
"05/24/2016","04","10,212.320"
"05/24/2016","05","10,427.220"
"05/24/2016","06","10,987.020"
"05/24/2016","07","12,102.620"
"05/24/2016","08","13,241.950"
"05/24/2016","09","13,699.810"
"05/24/2016","10","13,959.960"
"05/24/2016","11","14,184.520"
"05/24/2016","12","14,257.600"
"05/24/2016","13","14,210.320"
"05/24/2016","14","14,203.120"
"05/24/2016","15","14,106.530"
"05/24/2016","16","14,078.440"
"05/24/2016","20","14,198.700"
"05/24/2016","21","14,395.110"
"05/24/2016","22","13,654.620"
"05/24/2016","23","12,271.020"
"05/24/2016","24","11,276.970"
"05/25/2016","01","11,374.770"
"05/25/2016","02","11,009.960"
"05/25/2016","03","10,756.520"
"05/25/2016","04","10,693.980"
"05/25/2016","05","10,680.680"
"05/25/2016","06","11,433.640"
"05/25/2016","07","12,076.960"
"05/25/2016","08","13,196.420"
"05/25/2016","09","13,604.890"
"05/25/2016","10","14,010.970"
"05/25/2016","11","14,064.500"
"05/25/2016","12","14,347.610"
"05/25/2016","13","14,594.540"
"05/25/2016","14","14,995.450"
"05/25/2016","15","15,275.150"
"05/25/2016","16","15,532.780"
"05/25/2016","17","15,867.580"
"05/25/2016","18","16,081.150"
"05/25/2016","19","16,013.080"
"05/25/2016","20","15,891.250"
"05/25/2016","21","16,002.680"
"05/25/2016","22","15,294.340"
"05/25/2016","23","14,007.860"
"05/25/2016","24","12,749.220"
"05/26/2016","01","11,725.350"
"05/26/2016","02","11,104.390"
"05/26/2016","03","10,985.420"
"05/26/2016","04","10,813.900"
"05/26/2016","05","10,983.280"
"05/26/2016","06","11,258.650"
"05/26/2016","07","12,821.860"
"05/26/2016","08","13,932.210"
"05/26/2016","09","14,602.290"
"05/26/2016","10","15,122.060"
"05/26/2016","11","15,664.620"
"05/26/2016","12","16,130.670"
"05/26/2016","13","16,514.000"
"05/26/2016","14","16,907.220"
"05/26/2016","15","17,215.670"
"05/26/2016","16","17,392.480"
"05/26/2016","17","17,476.480"
"05/26/2016","18","17,375.250"
"05/26/2016","19","17,070.180"
"05/26/2016","20","16,806.580"
"05/26/2016","21","16,813.980"
"05/26/2016","22","16,060.690"
"05/26/2016","23","14,497.200"
"05/26/2016","24","13,067.250"
"05/27/2016","01","11,947.850"
"05/27/2016","02","11,497.100"
"05/27/2016","03","11,084.530"
"05/27/2016","04","11,024.640"
"05/27/2016","05","11,341.220"
"05/27/2016","06","11,735.830"
"05/27/2016","07","13,039.420"
"05/27/2016","08","13,966.220"
"05/27/2016","09","14,608.550"
"05/27/2016","10","15,131.670"
"05/27/2016","11","15,613.820"
"05/27/2016","12","16,055.860"
"05/27/2016","13","16,438.080"
"05/27/2016","14","16,794.880"
"05/27/2016","15","16,968.590"
"05/27/2016","16","17,130.140"
"05/27/2016","17","17,342.970"
"05/27/2016","18","17,384.760"
"05/27/2016","19","16,996.010"
"05/27/2016","20","16,532.220"
"05/27/2016","21","16,486.190"
"05/27/2016","22","15,930.960"
"05/27/2016","23","14,582.610"
"05/27/2016","24","13,289.580"
"05/28/2016","01","12,264.090"
"05/28/2016","02","11,999.020"
"05/28/2016","03","11,903.470"
"05/28/2016","04","11,623.700"
"05/28/2016","05","11,551.600"
"05/28/2016","06","11,352.810"
"05/28/2016","07","12,149.420"
"05/28/2016","08","12,959.360"
"05/28/2016","09","13,732.090"
"05/28/2016","10","14,415.390"
"05/28/2016","11","15,242.140"
"05/28/2016","12","16,036.130"
"05/28/2016","13","16,687.870"
"05/28/2016","14","17,151.060"
"05/28/2016","15","17,574.550"
"05/28/2016","16","17,891.870"
"05/28/2016","17","18,253.120"
"05/28/2016","18","18,433.440"
"05/28/2016","19","18,279.400"
"05/28/2016","20","17,912.690"
"05/28/2016","21","17,772.420"
"05/28/2016","22","17,210.350"
"05/28/2016","23","15,874.640"
"05/28/2016","24","14,398.550"
"05/29/2016","01","13,171.940"
"05/29/2016","02","12,473.200"
"05/29/2016","03","12,233.420"
"05/29/2016","04","12,039.110"
"05/29/2016","05","12,065.180"
"05/29/2016","06","11,905.040"
"05/29/2016","07","12,112.220"
"05/29/2016","08","12,520.940"
"05/29/2016","09","13,080.110"
"05/29/2016","10","13,711.600"
"05/29/2016","11","14,241.410"
"05/29/2016","12","14,349.770"
"05/29/2016","13","14,548.610"
"05/29/2016","14","14,603.370"
"05/29/2016","15","14,652.050"
"05/29/2016","16","14,732.680"
"05/29/2016","17","14,801.410"
"05/29/2016","18","14,808.240"
"05/29/2016","19","14,595.450"
"05/29/2016","20","14,309.950"
"05/29/2016","21","14,319.740"
"05/29/2016","22","13,858.790"
"05/29/2016","23","12,890.560"
"05/29/2016","24","11,810.280"
"05/30/2016","01","10,946.700"
"05/30/2016","02","10,566.650"
"05/30/2016","03","10,501.780"
"05/30/2016","04","10,602.250"
"05/30/2016","05","10,956.620"
"05/30/2016","06","10,969.840"
"05/30/2016","07","11,351.630"
"05/30/2016","08","11,820.210"
"05/30/2016","09","12,157.210"
"05/30/2016","10","12,954.070"
"05/30/2016","11","13,581.430"
"05/30/2016","12","13,959.860"
"05/30/2016","13","14,155.330"
"05/30/2016","14","14,214.540"
"05/30/2016","15","14,421.470"
"05/30/2016","16","14,703.440"
"05/30/2016","17","15,100.570"
"05/30/2016","18","15,544.730"
"05/30/2016","19","15,610.550"
"05/30/2016","20","15,603.990"
"05/30/2016","21","15,851.280"
"05/30/2016","22","15,250.280"
"05/30/2016","23","13,904.220"
"05/30/2016","24","12,560.700"
"05/31/2016","01","11,917.510"
"05/31/2016","02","11,618.500"
"05/31/2016","03","11,325.830"
"05/31/2016","04","11,216.930"
"05/31/2016","05","11,542.360"
"05/31/2016","06","12,369.520"
"05/31/2016","07","13,680.530"
"05/31/2016","08","15,015.670"
"05/31/2016","09","15,720.800"
"05/31/2016","10","16,217.660"
"05/31/2016","11","16,639.470"
"05/31/2016","12","16,984.650"
"05/31/2016","13","17,267.960"
"05/31/2016","14","17,662.580"
"05/31/2016","15","17,982.680"
"05/31/2016","16","18,352.460"
"05/31/2016","17","18,729.550"
"05/31/2016","18","18,941.330"
"05/31/2016","19","18,714.660"
"05/31/2016","20","18,236.250"
"05/31/2016","21","17,905.390"
"05/31/2016","22","17,016.970"
"05/31/2016","23","15,154.120"
"05/31/2016","24","13,383.440"
"06/01/2016","01","12,414.240"
"06/01/2016","02","11,856.340"
"06/01/2016","03","11,666.790"
"06/01/2016","04","11,463.160"
"06/01/2016","05","11,555.440"
"06/01/2016","06","12,162.310"
"06/01/2016","07","13,098.130"
"06/01/2016","08","14,282.540"
"06/01/2016","09","14,880.850"
"06/01/2016","10","15,296.440"
"06/01/2016","11","15,692.760"
"06/01/2016","12","15,991.110"
"06/01/2016","13","16,309.040"
"06/01/2016","14","16,662.110"
"06/01/2016","15","16,886.830"
"06/01/2016","16","17,089.800"
"06/01/2016","17","17,230.490"
"06/01/2016","18","17,136.860"
"06/01/2016","19","16,721.150"
"06/01/2016","20","16,211.360"
"06/01/2016","21","16,049.770"
"06/01/2016","22","15,405.920"
"06/01/2016","23","13,813.190"
"06/01/2016","24","12,752.040"
"06/02/2016","01","11,766.430"
"06/02/2016","02","11,148.270"
"06/02/2016","03","11,030.900"
"06/02/2016","04","11,072.090"
"06/02/2016","05","11,363.850"
"06/02/2016","06","11,794.180"
"06/02/2016","07","12,880.110"
"06/02/2016","08","13,832.920"
"06/02/2016","09","14,250.480"
"06/02/2016","10","14,564.600"
"06/02/2016","11","14,816.660"
"06/02/2016","12","14,971.960"
"06/02/2016","13","15,047.470"
"06/02/2016","14","15,315.200"
"06/02/2016","15","15,526.250"
"06/02/2016","16","15,703.160"
"06/02/2016","17","15,916.770"
"06/02/2016","18","15,933.040"
"06/02/2016","19","15,699.010"
"06/02/2016","20","15,419.620"
"06/02/2016","21","15,448.440"
"06/02/2016","22","14,758.470"
"06/02/2016","23","13,309.850"
"06/02/2016","24","11,939.240"
"06/03/2016","01","11,286.340"
"06/03/2016","02","11,014.160"
"06/03/2016","03","10,961.610"
"06/03/2016","04","10,910.950"
"06/03/2016","05","11,074.020"
"06/03/2016","06","11,329.050"
"06/03/2016","07","12,541.970"
"06/03/2016","08","13,802.040"
"06/03/2016","09","14,393.060"
"06/03/2016","10","14,699.720"
"06/03/2016","11","14,941.330"
"06/03/2016","12","15,074.190"
"06/03/2016","13","15,112.100"
"06/03/2016","14","15,155.050"
"06/03/2016","15","15,075.920"
"06/03/2016","16","15,048.370"
"06/03/2016","17","15,018.100"
"06/03/2016","18","14,954.930"
"06/03/2016","19","14,817.880"
"06/03/2016","20","14,668.370"
"06/03/2016","21","14,790.890"
"06/03/2016","22","14,437.400"
"06/03/2016","23","13,404.440"
"06/03/2016","24","12,460.910"
"06/04/2016","01","11,609.780"
"06/04/2016","02","11,355.290"
"06/04/2016","03","11,301.170"
"06/04/2016","04","11,154.920"
"06/04/2016","05","11,147.830"
"06/04/2016","06","11,041.920"
"06/04/2016","07","11,343.410"
"06/04/2016","08","11,948.900"
"06/04/2016","09","12,708.500"
"06/04/2016","10","13,444.750"
"06/04/2016","11","14,027.460"
"06/04/2016","12","14,514.850"
"06/04/2016","13","14,897.510"
"06/04/2016","14","15,117.500"
"06/04/2016","15","15,277.410"
"06/04/2016","16","15,426.200"
"06/04/2016","17","15,664.470"
"06/04/2016","18","15,875.760"
"06/04/2016","19","15,787.820"
"06/04/2016","20","15,425.850"
"06/04/2016","21","15,383.040"
"06/04/2016","22","15,043.200"
"06/04/2016","23","13,981.190"
"06/04/2016","24","12,774.550"
"06/05/2016","01","12,007.320"
"06/05/2016","02","11,601.340"
"06/05/2016","03","11,385.940"
"06/05/2016","04","11,099.870"
"06/05/2016","05","11,018.890"
"06/05/2016","06","11,016.100"
"06/05/2016","07","11,507.790"
"06/05/2016","08","11,639.930"
"06/05/2016","09","12,343.910"
"06/05/2016","10","13,016.010"
"06/05/2016","11","13,573.130"
"06/05/2016","12","13,905.320"
"06/05/2016","13","14,007.480"
"06/05/2016","14","13,918.240"
"06/05/2016","15","13,817.250"
"06/05/2016","16","13,876.660"
"06/05/2016","17","14,119.230"
"06/05/2016","18","14,420.360"
"06/05/2016","19","14,543.900"
"06/05/2016","20","14,498.920"
"06/05/2016","21","14,444.710"
"06/05/2016","22","13,787.990"
"06/05/2016","23","12,644.320"
"06/05/2016","24","11,520.660"
"06/06/2016","01","10,866.400"
"06/06/2016","02","10,537.220"
"06/06/2016","03","10,412.240"
"06/06/2016","04","10,323.560"
"06/06/2016","05","10,424.120"
"06/06/2016","06","11,112.100"
"06/06/2016","07","12,756.350"
"06/06/2016","08","14,183.140"
"06/06/2016","09","14,880.800"
"06/06/2016","10","15,407.320"
"06/06/2016","11","15,823.530"
"06/06/2016","12","16,124.690"
"06/06/2016","13","16,362.280"
"06/06/2016","14","16,744.030"
"06/06/2016","15","17,033.940"
"06/06/2016","16","17,338.040"
"06/06/2016","17","17,701.320"
"06/06/2016","18","17,897.860"
"06/06/2016","19","17,743.210"
"06/06/2016","20","17,329.040"
"06/06/2016","21","17,062.200"
"06/06/2016","22","16,426.500"
"06/06/2016","23","14,783.810"
"06/06/2016","24","13,158.130"
"06/07/2016","01","11,979.120"
"06/07/2016","02","11,547.670"
"06/07/2016","03","11,325.320"
"06/07/2016","04","11,129.900"
"06/07/2016","05","11,321.820"
"06/07/2016","06","12,262.200"
"06/07/2016","07","13,288.130"
"06/07/2016","08","14,633.830"
"06/07/2016","09","15,422.040"
"06/07/2016","10","16,064.870"
"06/07/2016","11","16,678.410"
"06/07/2016","12","17,175.400"
"06/07/2016","13","17,465.400"
"06/07/2016","14","17,826.420"
"06/07/2016","15","18,015.620"
"06/07/2016","16","18,173.130"
"06/07/2016","17","18,269.690"
"06/07/2016","18","18,227.760"
"06/07/2016","19","17,811.680"
"06/07/2016","20","17,262.160"
"06/07/2016","21","16,870.010"
"06/07/2016","22","15,870.340"
"06/07/2016","23","14,186.500"
"06/07/2016","24","12,624.850"
"06/08/2016","01","11,561.630"
"06/08/2016","02","11,078.360"
"06/08/2016","03","10,667.750"
"06/08/2016","04","10,704.960"
"06/08/2016","05","11,048.200"
"06/08/2016","06","11,984.380"
"06/08/2016","07","12,666.350"
"06/08/2016","08","13,698.270"
"06/08/2016","09","14,140.790"
"06/08/2016","10","14,412.680"
"06/08/2016","11","14,711.700"
"06/08/2016","12","14,982.530"
"06/08/2016","13","15,095.560"
"06/08/2016","14","15,182.820"
"06/08/2016","15","15,009.490"
"06/08/2016","16","14,992.860"
"06/08/2016","17","14,969.160"
"06/08/2016","18","15,039.290"
"06/08/2016","19","14,676.100"
"06/08/2016","20","14,408.980"
"06/08/2016","21","14,413.970"
"06/08/2016","22","13,964.220"
"06/08/2016","23","12,599.420"
"06/08/2016","24","11,425.580"
"06/09/2016","01","11,023.090"
"06/09/2016","02","10,648.750"
"06/09/2016","03","10,496.510"
"06/09/2016","04","10,748.450"
"06/09/2016","05","10,710.610"
"06/09/2016","06","10,835.900"
"06/09/2016","07","11,846.800"
"06/09/2016","08","13,033.210"
"06/09/2016","09","13,466.480"
"06/09/2016","10","13,631.620"
"06/09/2016","11","13,774.400"
"06/09/2016","12","13,815.760"
"06/09/2016","13","13,803.620"
"06/09/2016","14","13,887.800"
"06/09/2016","15","13,900.660"
"06/09/2016","16","13,932.250"
"06/09/2016","17","14,091.090"
"06/09/2016","18","14,219.590"
"06/09/2016","19","14,125.080"
"06/09/2016","20","14,014.380"
"06/09/2016","21","14,097.570"
"06/09/2016","22","13,684.650"
"06/09/2016","23","12,422.720"
"06/09/2016","24","11,257.710"
"06/10/2016","01","10,249.570"
"06/10/2016","02","9,990.950"
"06/10/2016","03","10,243.840"
"06/10/2016","04","10,070.420"
"06/10/2016","05","10,290.280"
"06/10/2016","06","10,805.600"
"06/10/2016","07","11,831.450"
"06/10/2016","08","12,857.990"
"06/10/2016","09","13,275.860"
"06/10/2016","10","13,461.130"
"06/10/2016","11","13,639.570"
"06/10/2016","12","13,770.490"
"06/10/2016","13","13,853.190"
"06/10/2016","14","14,015.080"
"06/10/2016","15","14,062.160"
"06/10/2016","16","14,115.150"
"06/10/2016","17","14,310.260"
"06/10/2016","18","14,428.010"
"06/10/2016","19","14,304.720"
"06/10/2016","20","14,091.740"
"06/10/2016","21","14,031.760"
"06/10/2016","22","13,718.830"
"06/10/2016","23","12,600.650"
"06/10/2016","24","11,395.740"
"06/11/2016","01","10,453.010"
"06/11/2016","02","9,865.280"
"06/11/2016","03","9,529.100"
"06/11/2016","04","9,652.570"
"06/11/2016","05","9,658.410"
"06/11/2016","06","9,749.900"
"06/11/2016","07","10,055.730"
"06/11/2016","08","10,873.510"
"06/11/2016","09","11,795.220"
"06/11/2016","10","12,472.080"
"06/11/2016","11","12,836.980"
"06/11/2016","12","13,030.930"
"06/11/2016","13","13,264.840"
"06/11/2016","14","13,217.050"
"06/11/2016","15","12,979.120"
"06/11/2016","16","12,867.790"
"06/11/2016","17","12,977.230"
"06/11/2016","18","13,216.860"
"06/11/2016","19","13,276.650"
"06/11/2016","20","13,206.760"
"06/11/2016","21","13,289.650"
"06/11/2016","22","13,098.290"
"06/11/2016","23","12,238.200"
"06/11/2016","24","11,241.660"
"06/12/2016","01","10,510.320"
"06/12/2016","02","10,233.780"
"06/12/2016","03","10,209.360"
"06/12/2016","04","10,420.780"
"06/12/2016","05","10,416.000"
"06/12/2016","06","10,342.770"
"06/12/2016","07","10,494.130"
"06/12/2016","08","11,210.390"
"06/12/2016","09","12,079.570"
"06/12/2016","10","12,519.350"
"06/12/2016","11","12,963.560"
"06/12/2016","12","13,273.930"
"06/12/2016","13","13,389.570"
"06/12/2016","14","13,260.390"
"06/12/2016","15","13,410.090"
"06/12/2016","16","13,465.070"
"06/12/2016","17","13,286.720"
"06/12/2016","18","13,423.330"
"06/12/2016","19","13,401.460"
"06/12/2016","20","13,300.660"
"06/12/2016","21","13,353.440"
"06/12/2016","22","12,896.110"
"06/12/2016","23","11,774.550"
"06/12/2016","24","10,746.140"
"06/13/2016","01","10,245.300"
"06/13/2016","02","10,137.360"
"06/13/2016","03","10,250.880"
"06/13/2016","04","10,367.390"
"06/13/2016","05","10,603.820"
"06/13/2016","06","11,071.890"
"06/13/2016","07","11,887.560"
"06/13/2016","08","13,004.570"
"06/13/2016","09","13,541.080"
"06/13/2016","10","13,867.380"
"06/13/2016","11","14,227.940"
"06/13/2016","12","14,398.680"
"06/13/2016","13","14,461.840"
"06/13/2016","14","14,523.880"
"06/13/2016","15","14,455.970"
"06/13/2016","16","14,566.260"
"06/13/2016","17","14,739.530"
"06/13/2016","18","14,867.250"
"06/13/2016","19","14,768.480"
"06/13/2016","20","14,654.860"
"06/13/2016","21","14,645.520"
"06/13/2016","22","14,087.490"
"06/13/2016","23","12,712.580"
"06/13/2016","24","11,535.680"
"06/14/2016","01","10,705.530"
"06/14/2016","02","10,575.470"
"06/14/2016","03","10,601.110"
"06/14/2016","04","10,650.020"
"06/14/2016","05","10,846.190"
"06/14/2016","06","11,120.750"
"06/14/2016","07","12,189.170"
"06/14/2016","08","13,370.140"
"06/14/2016","09","13,819.270"
"06/14/2016","10","14,045.990"
"06/14/2016","11","14,237.200"
"06/14/2016","12","14,176.450"
"06/14/2016","13","14,278.500"
"06/14/2016","14","14,526.260"
"06/14/2016","15","14,720.920"
"06/14/2016","16","15,016.720"
"06/14/2016","17","15,396.930"
"06/14/2016","18","15,682.000"
"06/14/2016","19","15,632.600"
"06/14/2016","20","15,383.550"
"06/14/2016","21","15,233.380"
"06/14/2016","22","14,766.870"
"06/14/2016","23","13,329.920"
"06/14/2016","24","11,862.610"
"06/15/2016","01","11,131.740"
"06/15/2016","02","10,588.960"
"06/15/2016","03","10,525.490"
"06/15/2016","04","10,599.720"
"06/15/2016","05","10,693.230"
"06/15/2016","06","11,045.460"
"06/15/2016","07","12,246.660"
"06/15/2016","08","13,634.630"
"06/15/2016","09","14,343.310"
"06/15/2016","10","14,837.870"
"06/15/2016","11","15,307.380"
"06/15/2016","12","15,668.820"
"06/15/2016","13","15,948.070"
"06/15/2016","14","16,399.970"
"06/15/2016","15","16,750.670"
"06/15/2016","16","17,074.270"
"06/15/2016","17","17,399.530"
"06/15/2016","18","17,597.870"
"06/15/2016","19","17,426.140"
"06/15/2016","20","16,997.620"
"06/15/2016","21","16,701.920"
"06/15/2016","22","16,097.200"
"06/15/2016","23","14,510.370"
"06/15/2016","24","12,910.390"
"06/16/2016","01","12,095.700"
"06/16/2016","02","11,677.570"
"06/16/2016","03","11,555.350"
"06/16/2016","04","11,626.550"
"06/16/2016","05","11,579.010"
"06/16/2016","06","11,928.520"
"06/16/2016","07","12,835.400"
"06/16/2016","08","14,139.250"
"06/16/2016","09","14,940.250"
"06/16/2016","10","15,469.070"
"06/16/2016","11","15,965.880"
"06/16/2016","12","16,385.500"
"06/16/2016","13","16,656.360"
"06/16/2016","14","17,022.710"
"06/16/2016","15","17,340.640"
"06/16/2016","16","17,613.470"
"06/16/2016","17","17,879.280"
"06/16/2016","18","17,966.950"
"06/16/2016","19","17,760.230"
"06/16/2016","20","17,260.120"
"06/16/2016","21","16,916.680"
"06/16/2016","22","16,315.330"
"06/16/2016","23","14,757.660"
"06/16/2016","24","13,132.040"
"06/17/2016","01","12,673.460"
"06/17/2016","02","12,341.600"
"06/17/2016","03","12,041.340"
"06/17/2016","04","11,942.030"
"06/17/2016","05","12,013.600"
"06/17/2016","06","12,092.820"
"06/17/2016","07","12,857.730"
"06/17/2016","08","13,917.800"
"06/17/2016","09","14,655.840"
"06/17/2016","10","15,118.650"
"06/17/2016","11","15,490.890"
"06/17/2016","12","15,791.060"
"06/17/2016","13","16,015.390"
"06/17/2016","14","16,350.050"
"06/17/2016","15","16,531.610"
"06/17/2016","16","16,675.520"
"06/17/2016","17","16,846.810"
"06/17/2016","18","16,855.520"
"06/17/2016","19","16,498.530"
"06/17/2016","20","15,882.570"
"06/17/2016","21","15,478.030"
"06/17/2016","22","15,050.670"
"06/17/2016","23","13,803.020"
"06/17/2016","24","12,597.090"
"06/18/2016","01","11,802.710"
"06/18/2016","02","11,485.690"
"06/18/2016","03","11,083.720"
"06/18/2016","04","11,032.800"
"06/18/2016","05","10,969.490"
